127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/js/bootstrap.min.js HTTP/1.1" 200 50564
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/js/ajax-mail.js HTTP/1.1" 200 1201
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/js/plugins.js HTTP/1.1" 200 340532
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/js/main.js HTTP/1.1" 200 22371
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/logo/logo.png HTTP/1.1" 200 1656
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner2.jpg HTTP/1.1" 200 48583
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/cart/cart-1.jpg HTTP/1.1" 200 885
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/cart/cart-2.jpg HTTP/1.1" 200 885
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner-17.jpg HTTP/1.1" 200 3096
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner-18.jpg HTTP/1.1" 200 3096
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner-19.jpg HTTP/1.1" 200 3096
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner-20.jpg HTTP/1.1" 200 3096
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner-21.jpg HTTP/1.1" 200 3096
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner-22.jpg HTTP/1.1" 200 3096
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-1.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-2.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-3.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-4.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-5.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-6.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-6-2.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-7.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-7-2.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-8.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-8-2.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/css/bootstrap.min.css.map HTTP/1.1" 404 1048
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/css/jquery.fullpage.min.css.map HTTP/1.1" 404 1048
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner-23.jpg HTTP/1.1" 200 6114
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner-24.jpg HTTP/1.1" 200 6114
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/banner/banner-25.jpg HTTP/1.1" 200 6114
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-3-pro-16.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-3-pro-18.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-3-pro-18-2.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-3-pro-19.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-3-pro-20.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-9.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-10.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-11.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product/hm-5-pro-12.jpg HTTP/1.1" 200 8428
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/payment_methods.png HTTP/1.1" 200 79950
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product-details/quickview-s1.jpg HTTP/1.1" 200 960
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product-details/quickview-s2.jpg HTTP/1.1" 200 960
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product-details/quickview-l1.jpg HTTP/1.1" 200 8317
127.0.0.1 - - [19/Jun/2019:09:05:30 +0600] "GET /assets/img/product-details/quickview-l2.jpg HTTP/1.1" 200 8317
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/fonts/negan.woff HTTP/1.1" 200 5572
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/fonts/fontawesome-webfont.woff2?v=4.7.0 HTTP/1.1" 200 77160
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/fonts/lightcase.ttf HTTP/1.1" 200 5668
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/fonts/nucleo-glyph.ttf HTTP/1.1" 200 401688
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/js/bootstrap.min.js.map HTTP/1.1" 404 1048
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/js/jquery.fullpage.min.js.map HTTP/1.1" 404 1048
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/1.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/2.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/3.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/4.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/5.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/6.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/7.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/8.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/9.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/10.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/11.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/12.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/13.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/14.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/15.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/16.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/17.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/18.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/19.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/20.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/21.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/22.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/23.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/24.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/25.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/26.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/27.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/28.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/29.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/30.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/31.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/32.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/33.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/34.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/35.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/36.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/37.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/38.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/39.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/chair/40.jpg HTTP/1.1" 200 6457
127.0.0.1 - - [19/Jun/2019:09:05:31 +0600] "GET /assets/img/favicon.png HTTP/1.1" 200 1711
